archivo,empresa,fecha,descripcion,cantidad,precio_unitario,precio_total, pagina, fecha, empresa, descripcion, cantidad, precio_unitario, precio_total,_norm_archivo,pagina,filename_png
Proforma 0430-2024C.pdf,Decameron,30 / 09 / 2024,Rompetrafico neon Base de vinil negro mate intercambiable con aplicaciones en material fosforescente y tira led ultravioleta alrededor para generar el efecto deseado. Alto 1.80 mts x 1.18 cm ancho. 2 planchas de acrilico de 5 mm grosor. Efecto solo se aprecia de noche,4.0,1575.0,6300.0,,,,,,,,,,
Proforma 0430-2024C.pdf,Decameron,30 / 09 / 2024,"Servicio de traslado de personal (03). Instalación, viáticos, hospedaje, seguros SCTR. Envío de productos hasta el destinatario en Tumbes punta sal",1.0,4000.0,4000.0,,,,,,,,,,
Proforma 0430-2024D.pdf,Decameron,30 / 09 / 2024,Mesas auxiliares Largo 60.5 / Ancho 60.5 / Alto 44.8,11.0,68.0,748.0,,,,,,,,,,
Proforma 0430-2024D.pdf,Decameron,30 / 09 / 2024,"MARCO SELFIE Estructura de madera con logo en la parte superior y en los laterales con los nombres de los destinos. 6 a cada lado para un total de 12. Madera grabada y pintada. En la parte superior se sugiere contemplar un troquelado de hojas verdes de mdf pintadas. Medidas: 2,45 mt x 2,45 mt",1.0,2700.0,2700.0,,,,,,,,,,
Proforma 0430-2024D.pdf,Decameron,30 / 09 / 2024,"MINI VALLA BENEFICIOS Marco de fierro 1,25 metros de ancho x 2,50 metros de largo ( enterrados 50 céntimetros aprox ) Tubo de diámetro de 5 cm de ancho Con 2 planchas de acrílico de 3mm e impresión interna en lona backlit (medida interna) 1,16 metros de ancho x 7,75 cm de largo, marcado con la publicidad específica a 4 tintas full color.",4.0,900.0,3600.0,,,,,,,,,,
Proforma 0430-2024D.pdf,Decameron,30 / 09 / 2024,Rompetrafico neon Base de vinil negro mate intercambiable con aplicaciones en material fosforescente y tira led ultravioleta alrededor para generar el efecto deseado. Alto 1.80 mts x 1.18 cm ancho. 2 planchas de acrilico de 5 mm grosor. Efecto solo se aprecia de noche,4.0,1575.0,6300.0,,,,,,,,,,
Proforma 0430-2024E.pdf,Decameron,06 / 11 / 2024,Mesas auxiliares de plástico Garantia 1 año Largo 60.5 / Ancho 60.5 / Alto 44.8,11.0,68.0,748.0,,,,,,,,,,
Proforma 0430-2024E.pdf,Decameron,06 / 11 / 2024,"MARCO SELFIE Estructura de madera con logo en la parte superior y en los laterales con los nombres de los destinos. 6 a cada lado para un total de 12. Madera grabada y pintada. En la parte superior se sugiere contemplar un troquelado de hojas verdes de mdf pintadas. Medidas: 2,45 mt x 2,45 mt El empotrado será de acuerdo al suelo si se hace sobre un jardín se añadirá 50 cm para cavar en el jardín, si se requiere en sobre piso se colocarán con base de concreto armada. Garantía 1 año",1.0,2700.0,2700.0,,,,,,,,,,
Proforma 0430-2024E.pdf,Decameron,06 / 11 / 2024,"MINI VALLA BENEFICIOS Marco de fierro 1,25 metros de ancho x 2,50 metros de largo ( enterrados 50 céntimetros aprox ) Tubo de diámetro de 5 cm de ancho Con 2 planchas de acrílico de 3mm e impresión interna en lona backlit (medida interna) 1,16 metros de ancho x 7,75 cm de largo, marcado con la publicidad específica a 4 tintas full color. El empotrado será de acuerdo al suelo si se hace sobre un jardín se añadirá 50 cm para cavar en el jardín, si se requiere en sobre piso se colocarán con base de concreto armada. Garantía 1 año",4.0,900.0,3600.0,,,,,,,,,,
Proforma 0430-2024E.pdf,Decameron,06 / 11 / 2024,Rompetrafico neon Base de vinil negro mate intercambiable con aplicaciones en material fosforescente y tira led ultravioleta alrededor para generar el efecto deseado. Alto 1.80 mts x 1.18 cm ancho. 2 planchas de acrilico de 5 mm grosor. Efecto solo se aprecia de noche,4.0,1575.0,6300.0,,,,,,,,,,
Proforma 0430-2024E.pdf,Decameron,06 / 11 / 2024,"Servicio de traslado de personal (03). Instalación, viáticos, hospedaje, seguros SCTR. Envío de productos hasta el destinatario en Tumbes punta sal",1.0,4000.0,4000.0,,,,,,,,,,
Proforma 0430-2024F.pdf,Decameron,28 / 11 / 2024,Mesas auxiliares de plástico Garantia 1 año Largo 60.5 / Ancho 60.5 / Alto 44.8 Traslado e instalación en Decameron Punta Sal,11.0,88.38,972.18,,,,,,,,,,
Proforma 0430-2024F.pdf,Decameron,28 / 11 / 2024,"MARCO SELFIE Estructura de madera con logo en la parte superior y en los laterales con los nombres de los destinos. 6 a cada lado para un total de 12. Madera grabada y pintada. En la parte superior se sugiere contemplar un troquelado de hojas verdes de mdf pintadas. Medidas: 2,45 mt x 2,45 mt El empotrado será de acuerdo al suelo si se hace sobre un jardín se añadirá 50 cm para cavar en el jardín, si se requiere en sobre piso se colocarán con base de concreto armada. Garantía 1 año Traslado e instalación en Decameron Punta Sal",1.0,3509.11,3509.11,,,,,,,,,,
Proforma 0430-2024F.pdf,Decameron,28 / 11 / 2024,"MINI VALLA BENEFICIOS Marco de fierro 1,25 metros de ancho x 2,50 metros de largo ( enterrados 50 céntimetros aprox ) Tubo de diámetro de 5 cm de ancho Con 2 planchas de acrílico de 3mm e impresión interna en lona backlit (medida interna) 1,16 metros de ancho x 7,75 cm de largo, marcado con la publicidad específica a 4 tintas full color. El empotrado será de acuerdo al suelo si se hace sobre un jardín se añadirá 50 cm para cavar en el jardín, si se requiere en sobre piso se colocarán con base de concreto armada. Garantía 1 año Traslado e instalación en Decameron Punta Sal",4.0,1169.7,4678.8,,,,,,,,,,
Proforma 0430-2024F.pdf,Decameron,28 / 11 / 2024,Rompetrafico neon Base de vinil negro mate intercambiable con aplicaciones en material fosforescente y tira led ultravioleta alrededor para generar el efecto deseado. Alto 1.80 mts x 1.18 cm ancho. 2 planchas de acrilico de 5 mm grosor. Efecto solo se aprecia de noche Traslado e instalación en Decameron Punta Sal,4.0,2046.98,8187.92,,,,,,,,,,
Proforma 0431-2021.pdf,Teleperformance,13 / 12 / 2021,Flechas de camino. Material vinil alto transito Medidas 50 x 30 cm 100 unidades por diseño Teleperfo rmance,200.0,8.4,1680.0,,,,,,,,,,
Proforma 0431-2022.pdf,Teleperformance perú,18 / 07 / 2022,"Desfibrilador automático. Sin botón de descarga, CU Medical IPAD MF1-201. Analiza ritmos cardiacos, electrodos polarizados, cardioversion, shock sincronizado, detección de marcapasos. Batería NO recargable, tiempo de uso 4 años o 200 descargas. BENDHO",4.0,0.0,0.0,,,,,,,,,,
Proforma 0431-2023.pdf,Oregon Foods,02 / 10 / 2023,Cinta sublimada a full color cosida con mosquetón giratorio Ancho 2 cm 0.08 gr. Tarjeta pvc zebra blanca para impresión Porta fotocheck plástico traslúcido,100.0,8.4,840.0,,,,,,,,,,
Proforma 0431-2024.pdf,Teleperformance,02 / 09 / 2024,"Polera con logo sublimado en la parte frontal pecho, mangas y posterior Modelo referencial Tela: Franela spum Color turquesa y morado Talla XXL centene",4.0,90.0,360.0,,,,,,,,,,
Proforma 0432-2021.pdf,Siemens,13 / 12 / 2021,Rollscreen 2 x 1 mt. Con base y funda Siemens,2.0,130.0,260.0,,,,,,,,,,
Proforma 0432-2022.pdf,Teleperformance,18 / 07 / 2022,"Señalética EXIT Led. Medida 35.5cm x 22cm, fotoluminiscente. Marca OPALUX colgantes. Incluye instalación TP",3.0,1787.6,0.0,,,,,,,,,,
Proforma 0432-2022B.pdf,Teleperformance,18 / 07 / 2022,"Señaleticas variadas.  Medida 30cm x 20cm, fotoluminiscente, en celtex de 3mm impreso a un solo lado. Incluye instalación x 12 x10 TP",67.0,990.2,0.0,,,,,,,,,,
Proforma 0432-2023.pdf,Siemens  Energy,02 / 10 /2023,Roll Screen Medida 2 metros de alto x 1.5 mts ancho Impresión a full color en lona Incluye funda Siemens,3.0,230.0,690.0,,,,,,,,,,
Proforma 0432-2023.pdf,Siemens  Energy,02 / 10 /2023,Lapiceros ecológicos con logo a 2 colores impresión UV Dtf Siemens,100.0,1.8,180.0,,,,,,,,,,
Proforma 0432-2023.pdf,Siemens  Energy,02 / 10 /2023,Libretas tapa dura impresión a full color Tamaño A5 Con 100 hojas internas con logo a 1 color Siemens,50.0,19.6,980.0,,,,,,,,,,
Proforma 0432-2023B.pdf,Siemens  Energy,02 / 10 /2023,Roll Screen Medida 2 metros de alto x 1.5 mts ancho Impresión a full color en lona Incluye funda Siemens,2.0,230.0,460.0,,,,,,,,,,
Proforma 0432-2023B.pdf,Siemens  Energy,02 / 10 /2023,Lapiceros ecológicos con logo a 2 colores impresión UV Dtf Siemens,100.0,1.8,180.0,,,,,,,,,,
Proforma 0432-2023B.pdf,Siemens  Energy,02 / 10 /2023,Libretas tapa dura impresión a full color Tamaño A5 Con 100 hojas internas con logo a 1 color Siemens,100.0,19.6,1960.0,,,,,,,,,,
Proforma 0432-2024.pdf,Gomaco Rubber,03 / 09 / 2024,Aromatizantes para auto medida aproximada 7 x 7 cm. Embolsado unitario Gomaco Rubber,500.0,1.5,750.0,,,,,,,,,,
Proforma 0433-2021.pdf,Siemens,15 / 12 / 2021,Bolsas de papel liner con asas de soguilla impresión de logo a 1 color Medidas de la bolsa 20 x 24.5 x 10 cm Siemens,50.0,4.4,220.0,,,,,,,,,,
Proforma 0433-2022.pdf,Teleperformance,19 / 07 / 2022,"Señaleticas variadas.  Medida 30cm x 20cm, fotoluminiscente, en celtex de 3mm impreso a un solo lado. Incluye instalación x06 TP",6.0,117.2,0.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Decoración general Alquiler de toldo tipo carpa circular 5 metros de altura con entrada principal forrada  de 3 metros de alto con logo en vinil impreso y fondo en material foam 5 mm Iluminación en bombillos tipo feria Escenario de 2.20 mts x 1.50 tabladillo de 40 cm alto. logo en vinil impreso y fondo en material foam 5 mm Oregon Foods,1.0,8075.0,8075.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Decoración dentro del toldado 30 pacas de heno,1.0,730.0,730.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,"Actividad exterior #1 Toro loco 10 horas de servicio Incluye personal operario Especificaciones técnicas ; 4mx4m , 220v 2 fases , energía requerida 2.5 kw Para adultos y niños",1.0,4480.0,4480.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Actividad exterior #2 Toma de fotos en fondo personalizado en madera y mdf recubierto con vinil Incluye accesorios para caracterización de visitantes,1.0,950.0,950.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Alquiler backing de fondo 3 x 2 impreso en banner a full color en estructura metal,1.0,750.0,750.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Venta vaca de tamaño natural en fibra de vidrio con personalización en pintado de acuerdo a necesidades del cliente Oregon,1.0,3900.0,3900.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Stand activación de tumba latas con decoración lejano oeste Materiales del stand planchas OSB rústico Con cartel personalizado en parte superior en vinil con fondo foam 5mm Oregon,1.0,900.0,900.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Parante para toma de fotos con temática wanted Oregon,2.0,300.0,600.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Venta módulo de bienvenida para toma de datos Personalizado a full color en vinil Oregon,1.0,350.0,350.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Alquiler de totem 55” con fotografías y videos alusivos a la marca Personalizado con vinil a full color Oregon,1.0,950.0,950.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Stand activación de personalización de polos decoración lejano oeste Materiales del stand planchas OSB rústico Con cartel personalizado en parte superior en vinil con fondo foam 5mm Oregon,1.0,900.0,900.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Merchandising para regalo 100 polos negros personalizables con vinil en el momento 100 gorras tipo trucker sublimadas de la marca 200 bandanas Oregon,1.0,6500.0,6500.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Decoración adicional Cerca de madera tipo estacas con soguilla x 50 madera de 4 x 4 cm Barriles decorativos x 4 unidades Cactus altura 1.50 mts en material mdf con vinil a full color impreso x 4 unidades Oregon,1.0,2500.0,2500.0,,,,,,,,,,
Proforma 0433-2023.pdf,Oregon Foods,02 / 10 / 2023,Personal a cargo del evento 04 Anfitrionas 05 Personal a cargo de las actividades 01 Supervisor de actividad Vestimenta personalizada de acuerdo al evento,1.0,5000.0,5000.0,,,,,,,,,,
Proforma 0433-2024.pdf,Unna,03/09/2024,Usb microinyectado plastisol de 32 gb Linea 1,100.0,48.5,4850.0,,,,,,,,,,
Proforma 0434-2021.pdf,Sky High,20 / 12 / 2021,"Tomatodo de ACERO  INOXIDABLE, con tapa y asa de plástico color negro y sorbete interior. Con logo a 1 color impreso Capacidad: 720 ml. Medidas: Altura: 25.5 cm. Diámetro: 7 cm. Cumbra",50.0,21.9,1095.0,,,,,,,,,,
Proforma 0434-2021.pdf,Sky High,20 / 12 / 2021,Tomatodo plástico con logo a 1 color impreso. Capacidad 700 ml. Medidas 25 cm. x 7.3 cm. Presentación en bolsa individual. Cumbra,50.0,10.7,535.0,,,,,,,,,,
Proforma 0434-2022.pdf,Teleperformance,20 / 07 / 2022,Plumón para pizarra acrílica color azul Faber Castell,6.0,6.3,37.8,,,,,,,,,,
Proforma 0434-2022.pdf,Teleperformance,20 / 07 / 2022,Plumón para pizarra acrílica color negro Faber Castell,6.0,6.3,37.8,,,,,,,,,,
Proforma 0434-2022.pdf,Teleperformance,20 / 07 / 2022,Mota para pizarra acrílica. Artesco,3.0,4.3,12.9,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Libreta ecológica con logo a 1 color impreso. Medidas: 14x 9 cm. Descripción: Libreta anillada de aprox. 50 hojas blancas rayadas; incluye 1 lapicero Colores: Rojo, negro, anaranjado, verde y azul. Siemens",1000.0,4.95,4950.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Cuaderno corporativo cuadriculado, anillado,tapa dura impresa a full color.Tamaño A5 100 hojas internas a 1 color Siemens",1000.0,15.0,15000.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Pelotas antiestrés con logo a 1 color impreso. Medidas: Diámetro: 6.3 cm. Colores: Azul, rojo, blanco, negro, verde, anaranjado, amarillo, celeste, morado, rosado y verde limón. Material: Espuma de goma en alto relieve. Siemens",1000.0,3.1,700.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Lapiceros con punta touch y logo a 1 color impreso. Medidas:  13.5 x1.25 cm. Descripción: Lapicero plástico de sistema giratorio, de cuerpo color plateado mate, con punta touch para pantallas táctiles, y goma antidezlizante en la base de color traslúcido; la punta y clip son de color plateado brillante. Colores: Azul, rojo, verde, anaranjado y negro. Siemens",1000.0,1.5,1500.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Bolsas de cartón liner con logo a 1 color impreso. Medida 30 x 40 x 15 fondo Siemens,1000.0,2.9,2900.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Llavero linterna con set de herramientas con logo a 1 color impreso. Medida 6.50 cm x 2.50 cm. Set de 2 desarmadores Siemens,1000.0,4.4,4400.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Cinta métrica con logo a 1 color impreso. Medidas: Diámetro: 5 cm. (Aprox.) Descripción: Cinta métrica de 1 mt. en estuche circular con botón retráctil en el centro. Colores: Blanco. Siemens,1000.0,4.8,960.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Parlante ecológico con logo a 1 color impreso. parlante bamboo bluetooth,  color natural, material: corcho y bamboo medidas: 7.4 x 5 cm  presentacion: caja individual Siemens",500.0,38.6,19300.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Soporte para celular de bamboo con logo a 1 color impreso Medida 8 x 6 x 2 Presentación en caja Siemens,500.0,8.4,4200.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Mousepad ergonómico silicona con logo a 1 color impreso. Medidas: 21.5 x 25 cm. Descripción: Pad mouse, interior de silicona en el descanso de la muñeca y base antideslizante de silicona negra. Superficie cubierta de nylon. Colores: Azul, rojo y negro. Siemens",1000.0,16.5,16500.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Roll screen 2 x 1 metros con estuche Impreso en banner 13 oz Siemens,30.0,160.0,4800.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Chalecos material drill con logo bordado frontal Tallas Variadas Siemens,200.0,55.0,11000.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Casaca softshell con logo bordado a 1 color Siemens,200.0,120.0,24000.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Camisas manga larga en material Oxford parcela Composición 65% algodón 35% polyester Con logo bordado en el pecho sin bolsillos Siemens,200.0,55.0,11000.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Polos pique manga larga con cuello, material algodón pique 20/1 Tallas variadas Siemens",200.0,47.2,9440.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Chalecos material drill con logo bordado frontal Tallas Variadas Siemens,100.0,59.0,5900.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Casaca softshell con logo bordado a 1 color Siemens,100.0,130.0,13000.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,Camisas manga larga en material Oxford parcela Composición 65% algodón 35% polyester Con logo bordado en el pecho sin bolsillos Siemens,100.0,58.0,5800.0,,,,,,,,,,
Proforma 0434-2024.pdf,Siemens,03/09/2024,"Polos pique manga larga con cuello, material algodón pique 20/1 Tallas variadas Siemens",100.0,50.0,5000.0,,,,,,,,,,
Proforma 0435-2021.pdf,Unna transporte,23 / 12 / 2021,Gorro material drill color negro con ajuste plástico logo a 1 color bordado Linea 1,1400.0,8.3,11620.0,,,,,,,,,,
Proforma 0435-2021.pdf,Unna transporte,23 / 12 / 2021,"Cartuchera personalizada Material: lona Medidas: altura 15cm, largo 25cm, Ancho 10cm. Logo, bordado. Linea 1",1400.0,13.3,18620.0,,,,,,,,,,
Proforma 0435-2021.pdf,Unna transporte,23 / 12 / 2021,Pines metal 5.5 cm. impreso a full color Linea 1,1000.0,0.9,900.0,,,,,,,,,,
Proforma 0435-2022.pdf,Teleperformance,20 / 07 / 2022,"Servicio de traslado de mobiliario. Origen sede magdalena o inkas– destino Cercanos: Miraflores, Surco, San Isidro, Jesus María, San Borja, Pueblo Libre, Lince, San Miguel, Cercado de Lima,",1.0,0.1,130.0,,,,,,,,,,
Proforma 0435-2022.pdf,Teleperformance,20 / 07 / 2022,"Alquiler por día tótems interactivos de 55” pulgadas con carcasa de acrílico , bordes de aluminio, con sistema Windows de fábrica, puertos USB y pantalla táctil , vidrio templado 190cm alto por 80cm ancho Incluye brandeado de la empresa. Teleperfo rmance",1.0,980.0,980.0,,,,,,,,,,
Proforma 0435-2022.pdf,Teleperformance,20 / 07 / 2022,"Alquiler por semana tótems interactivos de 55” pulgadas con carcasa de acrílico , bordes de aluminio, con sistema Windows de fábrica, puertos USB y pantalla táctil , vidrio templado 190cm alto por 80cm ancho Incluye brandeado de la empresa. Teleperfo rmance",1.0,3500.0,3500.0,,,,,,,,,,
Proforma 0435-2022.pdf,Teleperformance,20 / 07 / 2022,"Alquiler por mes tótems interactivos de 55” pulgadas con carcasa de acrílico , bordes de aluminio, con sistema Windows de fábrica, puertos USB y pantalla táctil , vidrio templado 190cm alto por 80cm ancho Incluye brandeado de la empresa. Teleperfo rmance",1.0,4900.0,4900.0,,,,,,,,,,
Proforma 0435-2022B.pdf,Teleperformance,02 / 08 / 2022,"Servicio de traslado de mobiliario. 1er viaje Dirección Recojo: Lecca 161 Surco 2do viaje Capilla de Magdalena: Av. Juan De Aliaga No. 520 (Esquina Av. Javier Prado Oeste) Magdalena Del Mar, de 10am a 12pm. 3er viaje  Local del Instituto de Religión Universitario : Av. República de Venezuela 3160, Cercado de Lima, de 4pm a 6pm 4to viaje Almacén TP por confirmar Teleperfo rmance",4.0,100.0,400.0,,,,,,,,,,
Proforma 0435-2022B.pdf,Teleperformance,02 / 08 / 2022,"Alquiler por día tótems interactivos de 55” pulgadas con carcasa de acrílico , bordes de aluminio, con sistema Windows de fábrica, puertos USB y pantalla táctil , vidrio templado 190cm alto por 80cm ancho Incluye brandeado de la empresa 56 x 79 cm. Teleperfo rmance",1.0,980.0,980.0,,,,,,,,,,
Proforma 0435-2023.pdf,Blue Marlin Beach Club,03 / 10 / 2023,Acrilico medida A2 grosor 3mm Doblado para colgar cartel internamente Con gancho superior deslizable del mismo material Incluye impresión a full color en vinil Decame ron,1.0,185.0,185.0,,,,,,,,,,
Proforma 0435-2024.pdf,Unna,04 / 09 / 2024,Stickers de 5 x 5 cm aprox con precorte Presentados en plancha Unna,800.0,0.275,220.0,,,,,,,,,,
Proforma 0436-2021.pdf,Siemens,27 / 12 / 2021,Rollscreen 2 x 2 mt. Con base y funda Siemens,1.0,680.0,680.0,,,,,,,,,,
Proforma 0436-2022.pdf,Unna,21 / 07 / 2022,Talona rios FORMATO - PLANILLA DE MOVILIDAD 0400-002-000001 hasta 0400-002- 005000 100 formatos por talonario Solo original Unna,50.0,16.0,800.0,,,,,,,,,,
Proforma 0436-2022.pdf,Unna,21 / 07 / 2022,Talona rios FORMATO - CHECK LIST PRE-USO DE EQUIPOS Original y una copia autocopiativa Sin correlativo 100 formatos por talonario Unna,200.0,29.0,5800.0,,,,,,,,,,
Proforma 0436-2024.pdf,Decameron,05 / 09 / 2024,Bolsas de notex Medida 40 x 40 x 10 cm Colores variados x 100 unids Decamer on,500.0,4.5,2250.0,,,,,,,,,,
Proforma 0437-2021.pdf,Teleperformance,27 / 12 / 2021,Pegado a 1 cara adicional señaleticas luminiscentes 60 x 20 cm. Pegado sobre celtex 3mm. Incluye instalación,44.0,16.8,739.2,,,,,,,,,,
Proforma 0437-2022.pdf,Dicomet Perú,21/ 07 / 2022,"Usb 4gb con logo a 1 color impreso. Medidas: (Estuche) Largo: 9 cm. 4.5 x 2 cm. Llave: 5.5 x 2.5 cm. Descripción: Memoria USB metálico de 4GB de capacidad, en forma de llave con estuche plástico blanco traslúcido y eva troquelada color blanco. Colores: Azul, rojo, negro, blanco y plateado. Dicomet",1000.0,23.8,23800.0,,,,,,,,,,
